dt_created,dt_updated,dt_filename,advertiser_id,country_name,insertion_order_name,insertion_order_id,unique_reach_total_reach,unique_reach_click_reach,unique_reach_impression_reach,impressions,unique_reach_average_impression_frequency,fetch_date
2024-12-10T02:51:58.003000,2024-12-10T02:52:09.877000,ad.csv,0,IN,adsdd,1018759718,152075,,152075,274433,1.8,10-12-2024
2024-12-10T02:51:58.003000,2024-12-10T02:52:09.877000,ad.csv,0,IN,adsdd,1019153483,32694,,32694,48066,1.47,10-12-2024
2024-12-10T02:51:58.003000,2024-12-10T02:52:09.877000,ad.csv,0,IN,adsdd,1019142723,350325,,350325,710204,2.03,10-12-2024
2024-12-10T02:51:58.003000,2024-12-10T02:52:09.877000,ad.csv,0,IN,adsdd,1018399780,3062060,19948,3061747,4089895,1.34,10-12-2024
2024-12-10T02:51:58.003000,2024-12-10T02:52:09.877000,ad.csv,0,IN,adsdd,1019057854,757310,271,757310,2000503,2.64,10-12-2024
2024-12-10T02:51:58.003000,2024-12-10T02:52:09.877000,ad.csv,0,IN,adsdd,1017953457,316221,9521,316221,1324813,4.19,10-12-2024
2024-12-10T02:51:58.003000,2024-12-10T02:52:09.877000,ad.csv,0,IN,adsdd,1017953379,102034,2032,102031,317841,3.12,10-12-2024
2024-12-10T02:51:58.003000,2024-12-10T02:52:09.877000,ad.csv,0,IN,adsdd,1019111068,28093,,28093,47370,1.69,10-12-2024
2024-12-10T02:51:58.003000,2024-12-10T02:52:09.877000,ad.csv,0,IN,adsdd,1018693542,900760,346,900760,3111071,3.45,10-12-2024
2024-12-10T02:51:58.003000,2024-12-10T02:52:09.877000,ad.csv,0,IN,adsdd,1017951846,472296,8233,472296,1572536,3.33,10-12-2024
2024-12-10T02:51:58.003000,2024-12-10T02:52:09.877000,ad.csv,0,IN,adsdd,1018754544,356293,1791,356097,1178746,3.31,10-12-2024
2024-12-10T02:51:58.003000,2024-12-10T02:52:09.877000,ad.csv,0,IN,adsdd,1018746171,134313,,134313,247596,1.84,10-12-2024
2024-12-10T02:51:58.003000,2024-12-10T02:52:09.877000,ad.csv,0,IN,adsdd,1018687238,1032501,28389,1032501,4302668,4.17,10-12-2024
2024-12-10T02:51:58.003000,2024-12-10T02:52:09.877000,ad.csv,0,IN,adsdd,1018682454,978088,24891,978088,3699013,3.78,10-12-2024
2024-12-10T02:51:58.003000,2024-12-10T02:52:09.877000,ad.csv,0,IN,adsdd,1018756985,970345,442,970345,3242698,3.34,10-12-2024
2024-12-10T02:51:58.003000,2024-12-10T02:52:09.877000,ad.csv,0,IN,adsdd,1018783442,328572,3522,327936,1006105,3.07,10-12-2024
2024-12-10T02:51:58.003000,2024-12-10T02:52:09.877000,ad.csv,0,IN,adsdd,1017954531,115037,2254,115037,384470,3.34,10-12-2024
2024-12-10T02:51:58.003000,2024-12-10T02:52:09.877000,ad.csv,0,IN,adsdd,1018732938,523337,12236,523337,1254075,2.4,10-12-2024
2024-12-10T02:51:58.003000,2024-12-10T02:52:09.877000,ad.csv,0,IN,adsdd,1019142720,179247,,179247,341753,1.91,10-12-2024
2024-12-10T02:51:58.003000,2024-12-10T02:52:09.877000,ad.csv,0,IN,adsdd,1019113651,1051737,475,1051692,3877900,3.69,10-12-2024
2024-12-10T02:51:58.003000,2024-12-10T02:52:09.877000,ad.csv,0,IN,adsdd,1019133976,340921,2881,340742,1031781,3.03,10-12-2024
2024-12-10T02:51:58.003000,2024-12-10T02:52:09.877000,ad.csv,0,IN,adsdd,1018682424,132629,3097,132629,463196,3.49,10-12-2024
2024-12-10T02:51:58.003000,2024-12-10T02:52:09.877000,ad.csv,0,IN,adsdd,1018737104,898488,18935,898488,2205661,2.45,10-12-2024
2024-12-10T02:51:58.003000,2024-12-10T02:52:09.877000,ad.csv,0,IN,adsdd,1018703630,1419799,591,1419799,6418476,4.52,10-12-2024
2024-12-10T02:51:58.003000,2024-12-10T02:52:09.877000,ad.csv,0,IN,adsdd,1018682457,875872,22525,875872,3343955,3.82,10-12-2024
2024-12-10T02:51:58.003000,2024-12-10T02:52:09.877000,ad.csv,0,IN,adsdd,1017940832,373781,4109,372058,1004251,2.7,10-12-2024
2024-12-10T02:51:58.003000,2024-12-10T02:52:09.877000,ad.csv,0,IN,adsdd,1019141013,32466,,32466,44075,1.36,10-12-2024
2024-12-10T02:51:58.003000,2024-12-10T02:52:09.877000,ad.csv,0,IN,adsdd,1018781675,195271,2529,195177,686235,3.52,10-12-2024
2024-12-10T02:51:58.003000,2024-12-10T02:52:09.877000,ad.csv,0,IN,adsdd,1018686212,649879,19040,649853,2822298,4.34,10-12-2024
2024-12-10T02:51:58.003000,2024-12-10T02:52:09.877000,ad.csv,0,IN,adsdd,1019155457,212150,,212150,410050,1.93,10-12-2024
2024-12-10T02:51:58.003000,2024-12-10T02:52:09.877000,ad.csv,0,IN,adsdd,1018745339,1113627,26537,1113627,3530383,3.17,10-12-2024
2024-12-10T02:51:58.003000,2024-12-10T02:52:09.877000,ad.csv,0,IN,adsdd,1019142075,347504,,347504,753114,2.17,10-12-2024
2024-12-10T02:51:58.003000,2024-12-10T02:52:09.877000,ad.csv,0,IN,adsdd,1017941969,400398,5342,400398,1105624,2.76,10-12-2024
2024-12-10T02:51:58.003000,2024-12-10T02:52:09.877000,ad.csv,0,IN,adsdd,1018293922,526015,12002,526015,1896817,3.61,10-12-2024
2024-12-11T03:00:00.083000,2024-12-11T03:17:14.360000,ad.csv,0,IN,adsdd,1019142723,399114,,399114,879055,2.2,11-12-2024
2024-12-11T03:00:00.083000,2024-12-11T03:17:14.360000,ad.csv,0,IN,adsdd,1018293922,502125,11301,502125,1759656,3.5,11-12-2024
2024-12-11T03:00:00.083000,2024-12-11T03:17:14.360000,ad.csv,0,IN,adsdd,1019111029,639361,343,639361,2606127,4.08,11-12-2024
2024-12-11T03:00:00.083000,2024-12-11T03:17:14.360000,ad.csv,0,IN,adsdd,1019142720,210551,,210551,431420,2.05,11-12-2024
2024-12-11T03:00:00.083000,2024-12-11T03:17:14.360000,ad.csv,0,IN,adsdd,1018746545,166934,4074,166934,535032,3.21,11-12-2024
2024-12-11T03:00:00.083000,2024-12-11T03:17:14.360000,ad.csv,0,IN,adsdd,1018703630,1419799,591,1419799,6418476,4.52,11-12-2024
2024-12-11T03:00:00.083000,2024-12-11T03:17:14.360000,ad.csv,0,IN,adsdd,1018730568,1302315,36684,1302281,6600111,5.07,11-12-2024
2024-12-11T03:00:00.083000,2024-12-11T03:17:14.360000,ad.csv,0,IN,adsdd,1018682427,931616,22343,931616,3651008,3.92,11-12-2024
2024-12-11T03:00:00.083000,2024-12-11T03:17:14.360000,ad.csv,0,IN,adsdd,1019153483,39315,,39315,61657,1.57,11-12-2024
2024-12-11T03:00:00.083000,2024-12-11T03:17:14.360000,ad.csv,0,IN,adsdd,1017951846,455723,7827,455723,1484850,3.26,11-12-2024
2024-12-11T03:00:00.083000,2024-12-11T03:17:14.360000,ad.csv,0,IN,adsdd,1018682442,547671,12536,547618,2036471,3.72,11-12-2024
2024-12-11T03:00:00.083000,2024-12-11T03:17:14.360000,ad.csv,0,IN,adsdd,1018754544,369100,1903,368863,1280006,3.47,11-12-2024
2024-12-11T03:00:00.083000,2024-12-11T03:17:14.360000,ad.csv,0,IN,adsdd,1017954594,479313,14777,479304,2009661,4.19,11-12-2024
2024-12-11T03:00:00.083000,2024-12-11T03:17:14.360000,ad.csv,0,IN,adsdd,1017953457,300990,8900,300990,1229642,4.09,11-12-2024
2024-12-11T03:00:00.083000,2024-12-11T03:17:14.360000,ad.csv,0,IN,adsdd,1018686212,649879,19040,649853,2822298,4.34,11-12-2024
2024-12-11T03:00:00.083000,2024-12-11T03:17:14.360000,ad.csv,0,IN,adsdd,1018737104,898488,18935,898488,2205661,2.45,11-12-2024
2024-12-11T03:00:00.083000,2024-12-11T03:17:14.360000,ad.csv,0,IN,adsdd,1018687241,564832,11255,564832,1923827,3.41,11-12-2024
2024-12-11T03:00:00.083000,2024-12-11T03:17:14.360000,ad.csv,0,IN,adsdd,1019113651,1051737,475,1051692,3877900,3.69,11-12-2024
2024-12-11T03:00:00.083000,2024-12-11T03:17:14.360000,ad.csv,0,IN,adsdd,1018294018,63049,967,63049,182136,2.89,11-12-2024
2024-12-11T03:00:00.083000,2024-12-11T03:17:14.360000,ad.csv,0,IN,adsdd,1018682454,978088,24891,978088,3699013,3.78,11-12-2024
2024-12-11T03:00:00.083000,2024-12-11T03:17:14.360000,ad.csv,0,IN,adsdd,1018746171,134313,,134313,247596,1.84,11-12-2024
2024-12-11T03:00:00.083000,2024-12-11T03:17:14.360000,ad.csv,0,IN,adsdd,1018732938,523337,12236,523337,1254075,2.4,11-12-2024
2024-12-11T03:00:00.083000,2024-12-11T03:17:14.360000,ad.csv,0,IN,adsdd,1018756985,970345,442,970345,3242698,3.34,11-12-2024
2024-12-11T03:00:00.083000,2024-12-11T03:17:14.360000,ad.csv,0,IN,adsdd,1019111068,28093,,28093,47370,1.69,11-12-2024
2024-12-11T03:00:00.083000,2024-12-11T03:17:14.360000,ad.csv,0,IN,adsdd,1019108188,820279,261,820279,2147749,2.62,11-12-2024
2024-12-11T03:00:00.083000,2024-12-11T03:17:14.360000,ad.csv,0,IN,adsdd,1019155457,242409,,242409,502384,2.07,11-12-2024
2024-12-11T03:00:00.083000,2024-12-11T03:17:14.360000,ad.csv,0,IN,adsdd,1018755405,981589,6328,981157,3242134,3.3,11-12-2024
2024-12-11T03:00:00.083000,2024-12-11T03:17:14.360000,ad.csv,0,IN,adsdd,1018682457,875872,22525,875872,3343955,3.82,11-12-2024
2024-12-11T03:00:00.083000,2024-12-11T03:17:14.360000,ad.csv,0,IN,adsdd,1018682424,132629,3097,132629,463196,3.49,11-12-2024
2024-12-11T03:00:00.083000,2024-12-11T03:17:14.360000,ad.csv,0,IN,adsdd,1018783442,330301,3559,329649,1024498,3.11,11-12-2024
2024-12-11T03:00:00.083000,2024-12-11T03:17:14.360000,ad.csv,0,IN,adsdd,1018781675,196551,2553,196419,693435,3.53,11-12-2024
2024-12-11T03:00:00.083000,2024-12-11T03:17:14.360000,ad.csv,0,IN,adsdd,1019142717,7944,,7944,9471,1.19,11-12-2024
2024-12-11T03:00:00.083000,2024-12-11T03:17:14.360000,ad.csv,0,IN,adsdd,1018399780,2680670,17330,2680430,3530836,1.32,11-12-2024
2024-12-11T03:00:00.083000,2024-12-11T03:17:14.360000,ad.csv,0,IN,adsdd,1018763678,189738,1059,189623,740868,3.91,11-12-2024
2024-12-11T03:00:00.083000,2024-12-11T03:17:14.360000,ad.csv,0,IN,adsdd,1017953463,534796,20079,534773,2271225,4.25,11-12-2024
2024-12-11T03:00:00.083000,2024-12-11T03:17:14.360000,ad.csv,0,IN,adsdd,1017779427,875154,10418,875154,1412266,1.61,11-12-2024
2024-12-11T03:00:00.083000,2024-12-11T03:17:14.360000,ad.csv,0,IN,adsdd,1019057854,757310,271,757310,2000503,2.64,11-12-2024
2024-12-11T03:00:00.083000,2024-12-11T03:17:14.360000,ad.csv,0,IN,adsdd,1018746371,189830,3363,189830,558408,2.94,11-12-2024
2024-12-11T03:00:00.083000,2024-12-11T03:17:14.360000,ad.csv,0,IN,adsdd,1017940832,339170,3477,337629,890175,2.64,11-12-2024
2024-12-11T03:00:00.083000,2024-12-11T03:17:14.360000,ad.csv,0,IN,adsdd,1018687238,1032501,28389,1032501,4302668,4.17,11-12-2024
2024-12-11T03:00:00.083000,2024-12-11T03:17:14.360000,ad.csv,0,IN,adsdd,1019141013,40142,,40142,55415,1.38,11-12-2024
2024-12-11T03:00:00.083000,2024-12-11T03:17:14.360000,ad.csv,0,IN,adsdd,1018689428,1695887,59247,1695887,7738306,4.56,11-12-2024
2024-12-11T03:00:00.083000,2024-12-11T03:17:14.360000,ad.csv,0,IN,adsdd,1019045836,201818,4641,201812,747172,3.7,11-12-2024
2024-12-11T03:00:00.083000,2024-12-11T03:17:14.360000,ad.csv,0,IN,adsdd,1017953379,96559,1912,96557,294516,3.05,11-12-2024
2024-12-11T03:00:00.083000,2024-12-11T03:17:14.360000,ad.csv,0,IN,adsdd,1018755402,324086,1811,323967,1219720,3.76,11-12-2024
2024-12-11T03:00:00.083000,2024-12-11T03:17:14.360000,ad.csv,0,IN,adsdd,1017941108,571179,10806,571152,1921864,3.36,11-12-2024
2024-12-11T03:00:00.083000,2024-12-11T03:17:14.360000,ad.csv,0,IN,adsdd,1018733748,1022769,25094,1022769,4996351,4.89,11-12-2024
2024-12-11T03:00:00.083000,2024-12-11T03:17:14.360000,ad.csv,0,IN,adsdd,1018759718,152075,,152075,274433,1.8,11-12-2024
2024-12-11T03:00:00.083000,2024-12-11T03:17:14.360000,ad.csv,0,IN,adsdd,1017743003,53085,214,53055,61268,1.15,11-12-2024
2024-12-11T03:00:00.083000,2024-12-11T03:17:14.360000,ad.csv,0,IN,adsdd,1017954531,107609,2100,107609,354104,3.29,11-12-2024
2024-12-11T03:00:00.083000,2024-12-11T03:17:14.360000,ad.csv,0,IN,adsdd,1017941969,382290,5082,382290,1042571,2.73,11-12-2024
2024-12-11T03:00:00.083000,2024-12-11T03:17:14.360000,ad.csv,0,IN,adsdd,1019142075,391389,106,391389,916376,2.34,11-12-2024
2024-12-11T03:00:00.083000,2024-12-11T03:17:14.360000,ad.csv,0,IN,adsdd,1019133976,345156,2968,344972,1085726,3.15,11-12-2024
2024-12-11T03:00:00.083000,2024-12-11T03:17:14.360000,ad.csv,0,IN,adsdd,1019107927,481075,125,481075,1159057,2.41,11-12-2024
2024-12-11T03:00:00.083000,2024-12-11T03:17:14.360000,ad.csv,0,IN,adsdd,1017941189,1411737,45710,1411707,6013102,4.26,11-12-2024
2024-12-11T03:00:00.083000,2024-12-11T03:17:14.360000,ad.csv,0,IN,adsdd,1018682451,570607,10160,569155,2001667,3.52,11-12-2024
2024-12-11T03:00:00.083000,2024-12-11T03:17:14.360000,ad.csv,0,IN,adsdd,1018745339,1113627,26539,1113627,3530364,3.17,11-12-2024
2024-12-11T03:00:00.083000,2024-12-11T03:17:14.360000,ad.csv,0,IN,adsdd,1019129905,956359,11027,955589,3294465,3.45,11-12-2024
2024-12-11T03:00:00.083000,2024-12-11T03:17:14.360000,ad.csv,0,IN,adsdd,1018746455,95460,1416,95345,259349,2.72,11-12-2024
2024-12-11T03:00:00.083000,2024-12-11T03:17:14.360000,ad.csv,0,IN,adsdd,1017942347,192678,3732,192665,609340,3.16,11-12-2024
2024-12-11T03:00:00.083000,2024-12-11T03:17:14.360000,ad.csv,0,IN,adsdd,1019155085,332902,,332902,717949,2.16,11-12-2024
2024-12-11T03:00:00.083000,2024-12-11T03:17:14.360000,ad.csv,0,IN,adsdd,1018693542,900760,346,900760,3111071,3.45,11-12-2024
2024-12-12T02:59:14.433000,2024-12-12T03:01:35.227000,ad.csv,0,IN,adsdd,1018682427,931616,22343,931616,3651008,3.92,12-12-2024
2024-12-12T02:59:14.433000,2024-12-12T03:01:35.227000,ad.csv,0,IN,adsdd,1019111068,28093,,28093,47370,1.69,12-12-2024
2024-12-12T02:59:14.433000,2024-12-12T03:01:35.227000,ad.csv,0,IN,adsdd,1018746371,189830,3363,189830,558408,2.94,12-12-2024
2024-12-12T02:59:14.433000,2024-12-12T03:01:35.227000,ad.csv,0,IN,adsdd,1018746545,166934,4074,166934,535032,3.21,12-12-2024
2024-12-12T02:59:14.433000,2024-12-12T03:01:35.227000,ad.csv,0,IN,adsdd,1017779427,114,,114,117,1.03,12-12-2024
2024-12-12T02:59:14.433000,2024-12-12T03:01:35.227000,ad.csv,0,IN,adsdd,1019045836,201818,4641,201812,747172,3.7,12-12-2024
2024-12-12T02:59:14.433000,2024-12-12T03:01:35.227000,ad.csv,0,IN,adsdd,1017953463,500557,18620,500536,2089957,4.18,12-12-2024
2024-12-12T02:59:14.433000,2024-12-12T03:01:35.227000,ad.csv,0,IN,adsdd,1017941189,1315712,41640,1315651,5444280,4.14,12-12-2024
2024-12-12T02:59:14.433000,2024-12-12T03:01:35.227000,ad.csv,0,IN,adsdd,1018703630,1419799,591,1419799,6418476,4.52,12-12-2024
2024-12-12T02:59:14.433000,2024-12-12T03:01:35.227000,ad.csv,0,IN,adsdd,1019129905,962485,11128,961780,3341898,3.47,12-12-2024
2024-12-12T02:59:14.433000,2024-12-12T03:01:35.227000,ad.csv,0,IN,adsdd,1017941108,550663,9991,550590,1790958,3.25,12-12-2024
2024-12-12T02:59:14.433000,2024-12-12T03:01:35.227000,ad.csv,0,IN,adsdd,1018745339,1113627,26539,1113627,3530360,3.17,12-12-2024
2024-12-12T02:59:14.433000,2024-12-12T03:01:35.227000,ad.csv,0,IN,adsdd,1018682424,132629,3097,132629,463196,3.49,12-12-2024
2024-12-12T02:59:14.433000,2024-12-12T03:01:35.227000,ad.csv,0,IN,adsdd,1018755405,992212,6442,991890,3323335,3.35,12-12-2024
2024-12-12T02:59:14.433000,2024-12-12T03:01:35.227000,ad.csv,0,IN,adsdd,1019113651,1051737,475,1051692,3877900,3.69,12-12-2024
2024-12-12T02:59:14.433000,2024-12-12T03:01:35.227000,ad.csv,0,IN,adsdd,1018682457,875872,22525,875872,3343955,3.82,12-12-2024
2024-12-12T02:59:14.433000,2024-12-12T03:01:35.227000,ad.csv,0,IN,adsdd,1019142075,423812,117,423812,1040288,2.45,12-12-2024
2024-12-12T02:59:14.433000,2024-12-12T03:01:35.227000,ad.csv,0,IN,adsdd,1018294018,60078,893,60078,169581,2.82,12-12-2024
2024-12-12T02:59:14.433000,2024-12-12T03:01:35.227000,ad.csv,0,IN,adsdd,1019155457,271275,,271275,603730,2.23,12-12-2024
2024-12-12T02:59:14.433000,2024-12-12T03:01:35.227000,ad.csv,0,IN,adsdd,1018763678,191660,1076,191543,755649,3.95,12-12-2024
2024-12-12T02:59:14.433000,2024-12-12T03:01:35.227000,ad.csv,0,IN,adsdd,1018781675,197456,2568,197323,699804,3.55,12-12-2024
2024-12-12T02:59:14.433000,2024-12-12T03:01:35.227000,ad.csv,0,IN,adsdd,1019108188,820279,261,820279,2147749,2.62,12-12-2024
2024-12-12T02:59:14.433000,2024-12-12T03:01:35.227000,ad.csv,0,IN,adsdd,1018687238,1032501,28389,1032501,4302668,4.17,12-12-2024
2024-12-12T02:59:14.433000,2024-12-12T03:01:35.227000,ad.csv,0,IN,adsdd,1017953379,91155,1791,91153,271029,2.97,12-12-2024
2024-12-12T02:59:14.433000,2024-12-12T03:01:35.227000,ad.csv,0,IN,adsdd,1017954531,100225,1950,100223,325527,3.25,12-12-2024
2024-12-12T02:59:14.433000,2024-12-12T03:01:35.227000,ad.csv,0,IN,adsdd,1019155085,379970,,379970,863465,2.27,12-12-2024
2024-12-12T02:59:14.433000,2024-12-12T03:01:35.227000,ad.csv,0,IN,adsdd,1018682454,978088,24891,978088,3699013,3.78,12-12-2024
2024-12-12T02:59:14.433000,2024-12-12T03:01:35.227000,ad.csv,0,IN,adsdd,1017941969,364593,4856,364593,992564,2.72,12-12-2024
2024-12-12T02:59:14.433000,2024-12-12T03:01:35.227000,ad.csv,0,IN,adsdd,1017951846,427897,7133,427897,1347936,3.15,12-12-2024
2024-12-12T02:59:14.433000,2024-12-12T03:01:35.227000,ad.csv,0,IN,adsdd,1018682451,570607,10160,569155,2001667,3.52,12-12-2024
2024-12-12T02:59:14.433000,2024-12-12T03:01:35.227000,ad.csv,0,IN,adsdd,1019133976,348087,3028,347901,1125317,3.23,12-12-2024
2024-12-12T02:59:14.433000,2024-12-12T03:01:35.227000,ad.csv,0,IN,adsdd,1018689428,1695887,59247,1695887,7738306,4.56,12-12-2024
2024-12-12T02:59:14.433000,2024-12-12T03:01:35.227000,ad.csv,0,IN,adsdd,1017940832,307559,3034,306199,804349,2.63,12-12-2024
2024-12-12T02:59:14.433000,2024-12-12T03:01:35.227000,ad.csv,0,IN,adsdd,1019057854,757310,271,757310,2000503,2.64,12-12-2024
2024-12-12T02:59:14.433000,2024-12-12T03:01:35.227000,ad.csv,0,IN,adsdd,1018737104,898488,18935,898488,2205661,2.45,12-12-2024
2024-12-12T02:59:14.433000,2024-12-12T03:01:35.227000,ad.csv,0,IN,adsdd,1018399780,2317018,14772,2316839,2989990,1.29,12-12-2024
2024-12-12T02:59:14.433000,2024-12-12T03:01:35.227000,ad.csv,0,IN,adsdd,1018693542,900760,346,900760,3111071,3.45,12-12-2024
2024-12-12T02:59:14.433000,2024-12-12T03:01:35.227000,ad.csv,0,IN,adsdd,1018687241,564832,11255,564832,1923827,3.41,12-12-2024
2024-12-12T02:59:14.433000,2024-12-12T03:01:35.227000,ad.csv,0,IN,adsdd,1017942347,181078,3461,181067,561358,3.1,12-12-2024
2024-12-12T02:59:14.433000,2024-12-12T03:01:35.227000,ad.csv,0,IN,adsdd,1019142723,445813,105,445813,1052933,2.36,12-12-2024
2024-12-12T02:59:14.433000,2024-12-12T03:01:35.227000,ad.csv,0,IN,adsdd,1019153483,45683,,45683,74806,1.64,12-12-2024
2024-12-12T02:59:14.433000,2024-12-12T03:01:35.227000,ad.csv,0,IN,adsdd,1018730568,1302398,36691,1302364,6601295,5.07,12-12-2024
2024-12-12T02:59:14.433000,2024-12-12T03:01:35.227000,ad.csv,0,IN,adsdd,1018732938,523337,12236,523337,1254075,2.4,12-12-2024
2024-12-12T02:59:14.433000,2024-12-12T03:01:35.227000,ad.csv,0,IN,adsdd,1019107927,481075,125,481075,1159057,2.41,12-12-2024
2024-12-12T02:59:14.433000,2024-12-12T03:01:35.227000,ad.csv,0,IN,adsdd,1018733748,1022769,25094,1022769,4996340,4.89,12-12-2024
2024-12-12T02:59:14.433000,2024-12-12T03:01:35.227000,ad.csv,0,IN,adsdd,1019111029,639361,343,639361,2606127,4.08,12-12-2024
2024-12-12T02:59:14.433000,2024-12-12T03:01:35.227000,ad.csv,0,IN,adsdd,1018686212,649879,19040,649853,2822298,4.34,12-12-2024
2024-12-12T02:59:14.433000,2024-12-12T03:01:35.227000,ad.csv,0,IN,adsdd,1018746171,134313,,134313,247596,1.84,12-12-2024
2024-12-12T02:59:14.433000,2024-12-12T03:01:35.227000,ad.csv,0,IN,adsdd,1018746455,95460,1416,95345,259349,2.72,12-12-2024
2024-12-12T02:59:14.433000,2024-12-12T03:01:35.227000,ad.csv,0,IN,adsdd,1018783442,331713,3611,331030,1043876,3.15,12-12-2024
2024-12-12T02:59:14.433000,2024-12-12T03:01:35.227000,ad.csv,0,IN,adsdd,1019142720,229877,,229877,492980,2.14,12-12-2024
2024-12-12T02:59:14.433000,2024-12-12T03:01:35.227000,ad.csv,0,IN,adsdd,1019142717,9296,,9296,11129,1.2,12-12-2024
2024-12-12T02:59:14.433000,2024-12-12T03:01:35.227000,ad.csv,0,IN,adsdd,1018293922,474632,10523,474632,1622876,3.42,12-12-2024
2024-12-12T02:59:14.433000,2024-12-12T03:01:35.227000,ad.csv,0,IN,adsdd,1017953457,282491,8236,282491,1134418,4.02,12-12-2024
2024-12-12T02:59:14.433000,2024-12-12T03:01:35.227000,ad.csv,0,IN,adsdd,1018755402,327777,1827,327655,1243223,3.79,12-12-2024
2024-12-12T02:59:14.433000,2024-12-12T03:01:35.227000,ad.csv,0,IN,adsdd,1019141013,47030,,47030,66085,1.41,12-12-2024
2024-12-12T02:59:14.433000,2024-12-12T03:01:35.227000,ad.csv,0,IN,adsdd,1018756985,970345,442,970345,3242698,3.34,12-12-2024
2024-12-12T02:59:14.433000,2024-12-12T03:01:35.227000,ad.csv,0,IN,adsdd,1018759718,152075,,152075,274433,1.8,12-12-2024
2024-12-12T02:59:14.433000,2024-12-12T03:01:35.227000,ad.csv,0,IN,adsdd,1017954594,448342,13690,448333,1852423,4.13,12-12-2024
2024-12-12T02:59:14.433000,2024-12-12T03:01:35.227000,ad.csv,0,IN,adsdd,1018754544,372663,1923,372421,1305312,3.5,12-12-2024
2024-12-12T02:59:14.433000,2024-12-12T03:01:35.227000,ad.csv,0,IN,adsdd,1018682442,547671,12536,547618,2036471,3.72,12-12-2024
2024-12-13T03:00:08.397000,2024-12-13T03:15:39.957000,ad.csv,0,IN,adsdd,1018781675,198202,2579,198076,706493,3.57,13-12-2024
2024-12-13T03:00:08.397000,2024-12-13T03:15:39.957000,ad.csv,0,IN,adsdd,1019141013,51767,,51767,73479,1.42,13-12-2024
2024-12-13T03:00:08.397000,2024-12-13T03:15:39.957000,ad.csv,0,IN,adsdd,1018682424,132629,3097,132629,463196,3.49,13-12-2024
2024-12-13T03:00:08.397000,2024-12-13T03:15:39.957000,ad.csv,0,IN,adsdd,1017941969,353840,4722,353840,956478,2.7,13-12-2024
2024-12-13T03:00:08.397000,2024-12-13T03:15:39.957000,ad.csv,0,IN,adsdd,1019153483,52667,,52667,89803,1.71,13-12-2024
2024-12-13T03:00:08.397000,2024-12-13T03:15:39.957000,ad.csv,0,IN,adsdd,1018754544,375139,1946,374895,1319597,3.52,13-12-2024
2024-12-13T03:00:08.397000,2024-12-13T03:15:39.957000,ad.csv,0,IN,adsdd,1019155085,419542,103,419542,1002884,2.39,13-12-2024
2024-12-13T03:00:08.397000,2024-12-13T03:15:39.957000,ad.csv,0,IN,adsdd,1018759718,152075,,152075,274433,1.8,13-12-2024
2024-12-13T03:00:08.397000,2024-12-13T03:15:39.957000,ad.csv,0,IN,adsdd,1017942347,171157,3183,171147,514572,3.01,13-12-2024
2024-12-13T03:00:08.397000,2024-12-13T03:15:39.957000,ad.csv,0,IN,adsdd,1017953457,268565,7571,268565,1039433,3.87,13-12-2024
2024-12-13T03:00:08.397000,2024-12-13T03:15:39.957000,ad.csv,0,IN,adsdd,1017954594,427434,12600,427426,1696919,3.97,13-12-2024
2024-12-13T03:00:08.397000,2024-12-13T03:15:39.957000,ad.csv,0,IN,adsdd,1018399780,1948005,12225,1947878,2471416,1.27,13-12-2024
2024-12-13T03:00:08.397000,2024-12-13T03:15:39.957000,ad.csv,0,IN,adsdd,1018687241,564832,11255,564832,1923827,3.41,13-12-2024
2024-12-13T03:00:08.397000,2024-12-13T03:15:39.957000,ad.csv,0,IN,adsdd,1019133976,350025,3076,349837,1159450,3.31,13-12-2024
2024-12-13T03:00:08.397000,2024-12-13T03:15:39.957000,ad.csv,0,IN,adsdd,1018682451,570607,10160,569155,2001667,3.52,13-12-2024
2024-12-13T03:00:08.397000,2024-12-13T03:15:39.957000,ad.csv,0,IN,adsdd,1018733748,1022769,25094,1022769,4996337,4.89,13-12-2024
2024-12-13T03:00:08.397000,2024-12-13T03:15:39.957000,ad.csv,0,IN,adsdd,1019142723,480669,111,480669,1193504,2.48,13-12-2024
2024-12-13T03:00:08.397000,2024-12-13T03:15:39.957000,ad.csv,0,IN,adsdd,1017941108,529961,9252,529893,1665824,3.14,13-12-2024
2024-12-13T03:00:08.397000,2024-12-13T03:15:39.957000,ad.csv,0,IN,adsdd,1017954531,94159,1791,94157,299133,3.18,13-12-2024
2024-12-13T03:00:08.397000,2024-12-13T03:15:39.957000,ad.csv,0,IN,adsdd,1017940832,293983,2841,292773,762711,2.61,13-12-2024
2024-12-13T03:00:08.397000,2024-12-13T03:15:39.957000,ad.csv,0,IN,adsdd,1017953379,86183,1650,86181,247452,2.87,13-12-2024
2024-12-13T03:00:08.397000,2024-12-13T03:15:39.957000,ad.csv,0,IN,adsdd,1018783442,335159,3707,334463,1071903,3.2,13-12-2024
2024-12-13T03:00:08.397000,2024-12-13T03:15:39.957000,ad.csv,0,IN,adsdd,1018746371,189830,3363,189830,558408,2.94,13-12-2024
2024-12-13T03:00:08.397000,2024-12-13T03:15:39.957000,ad.csv,0,IN,adsdd,1019113651,1051737,475,1051692,3877900,3.69,13-12-2024
2024-12-13T03:00:08.397000,2024-12-13T03:15:39.957000,ad.csv,0,IN,adsdd,1018746171,134313,,134313,247596,1.84,13-12-2024
